match_id,date,team,opponent,competition_type,is_home,is_neutral,comp_type_code,goals_for,goals_against,team_elo_before,opponent_elo_before,elo_diff,team_fifa_rank_before,opponent_fifa_rank_before,fifa_rank_diff,team_fifa_points_before,opponent_fifa_points_before,fifa_points_diff,team_days_since_last_match,opponent_days_since_last_match,rest_days_diff,team_win_rate_last_5,opponent_win_rate_last_5,win_rate_last_5_diff,team_win_rate_last_10,opponent_win_rate_last_10,win_rate_last_10_diff,team_draw_rate_last_5,opponent_draw_rate_last_5,draw_rate_last_5_diff,team_draw_rate_last_10,opponent_draw_rate_last_10,draw_rate_last_10_diff,team_loss_rate_last_5,opponent_loss_rate_last_5,loss_rate_last_5_diff,team_loss_rate_last_10,opponent_loss_rate_last_10,loss_rate_last_10_diff,team_points_per_game_last_5,opponent_points_per_game_last_5,points_per_game_last_5_diff,team_points_per_game_last_10,opponent_points_per_game_last_10,points_per_game_last_10_diff,team_avg_goals_for_last_5,opponent_avg_goals_for_last_5,avg_goals_for_last_5_diff,team_avg_goals_for_last_10,opponent_avg_goals_for_last_10,avg_goals_for_last_10_diff,team_avg_goals_against_last_5,opponent_avg_goals_against_last_5,avg_goals_against_last_5_diff,team_avg_goals_against_last_10,opponent_avg_goals_against_last_10,avg_goals_against_last_10_diff,team_goal_diff_avg_last_5,opponent_goal_diff_avg_last_5,goal_diff_avg_last_5_diff,team_goal_diff_avg_last_10,opponent_goal_diff_avg_last_10,goal_diff_avg_last_10_diff,team_clean_sheet_rate_last_5,opponent_clean_sheet_rate_last_5,clean_sheet_rate_last_5_diff,team_clean_sheet_rate_last_10,opponent_clean_sheet_rate_last_10,clean_sheet_rate_last_10_diff,team_failed_to_score_rate_last_5,opponent_failed_to_score_rate_last_5,failed_to_score_rate_last_5_diff,team_failed_to_score_rate_last_10,opponent_failed_to_score_rate_last_10,failed_to_score_rate_last_10_diff,team_xg_for_last_5,opponent_xg_for_last_5,xg_for_last_5_diff,team_xg_for_last_10,opponent_xg_for_last_10,xg_for_last_10_diff,team_xg_against_last_5,opponent_xg_against_last_5,xg_against_last_5_diff,team_xg_against_last_10,opponent_xg_against_last_10,xg_against_last_10_diff,team_xgot_for_last_5,opponent_xgot_for_last_5,xgot_for_last_5_diff,team_xgot_for_last_10,opponent_xgot_for_last_10,xgot_for_last_10_diff,team_xgot_against_last_5,opponent_xgot_against_last_5,xgot_against_last_5_diff,team_xgot_against_last_10,opponent_xgot_against_last_10,xgot_against_last_10_diff,team_shots_for_last_5,opponent_shots_for_last_5,shots_for_last_5_diff,team_shots_for_last_10,opponent_shots_for_last_10,shots_for_last_10_diff,team_shots_against_last_5,opponent_shots_against_last_5,shots_against_last_5_diff,team_shots_against_last_10,opponent_shots_against_last_10,shots_against_last_10_diff,team_shots_on_target_for_last_5,opponent_shots_on_target_for_last_5,shots_on_target_for_last_5_diff,team_shots_on_target_for_last_10,opponent_shots_on_target_for_last_10,shots_on_target_for_last_10_diff,team_shots_on_target_against_last_5,opponent_shots_on_target_against_last_5,shots_on_target_against_last_5_diff,team_shots_on_target_against_last_10,opponent_shots_on_target_against_last_10,shots_on_target_against_last_10_diff,team_big_chances_for_last_5,opponent_big_chances_for_last_5,big_chances_for_last_5_diff,team_big_chances_for_last_10,opponent_big_chances_for_last_10,big_chances_for_last_10_diff,team_big_chances_against_last_5,opponent_big_chances_against_last_5,big_chances_against_last_5_diff,team_big_chances_against_last_10,opponent_big_chances_against_last_10,big_chances_against_last_10_diff,team_corners_for_last_5,opponent_corners_for_last_5,corners_for_last_5_diff,team_corners_for_last_10,opponent_corners_for_last_10,corners_for_last_10_diff,team_corners_against_last_5,opponent_corners_against_last_5,corners_against_last_5_diff,team_corners_against_last_10,opponent_corners_against_last_10,corners_against_last_10_diff,team_possession_avg_last_5,opponent_possession_avg_last_5,possession_avg_last_5_diff,team_possession_avg_last_10,opponent_possession_avg_last_10,possession_avg_last_10_diff,team_pass_accuracy_avg_last_5,opponent_pass_accuracy_avg_last_5,pass_accuracy_avg_last_5_diff,team_pass_accuracy_avg_last_10,opponent_pass_accuracy_avg_last_10,pass_accuracy_avg_last_10_diff,team_goals_prevented_last_5,opponent_goals_prevented_last_5,goals_prevented_last_5_diff,team_goals_prevented_last_10,opponent_goals_prevented_last_10,goals_prevented_last_10_diff,team_xg_diff_last_5,opponent_xg_diff_last_5,xg_diff_last_5_diff,team_xg_diff_last_10,opponent_xg_diff_last_10,xg_diff_last_10_diff,target_result,target_win
2025-06-09_EE_NO,2025-06-09,Norway,Estonia,qualifier,0,0,1,1,0,1862.0,1370.0,492.0,43.0,,,,,,3.0,3.0,0.0,1.0,0.2,0.8,0.7368421052631579,0.21052631578947367,0.5263157894736842,0.0,0.2,-0.2,0.10526315789473684,0.15789473684210525,-0.05263157894736842,0.0,0.6,-0.6,0.15789473684210525,0.631578947368421,-0.47368421052631576,3.0,0.8,2.2,2.3157894736842106,0.7894736842105263,1.5263157894736843,4.2,1.0,3.2,2.8947368421052633,0.8947368421052632,2.0,0.6,1.6,-1.0,1.105263157894737,1.736842105263158,-0.631578947368421,3.6,-0.6,4.2,1.7894736842105263,-0.8421052631578947,2.6315789473684212,0.6,0.2,0.39999999999999997,0.5263157894736842,0.10526315789473684,0.42105263157894735,0.0,0.4,-0.4,0.10526315789473684,0.5263157894736842,-0.42105263157894735,2.4539999999999997,,,1.9436842105263157,,,0.724,,,0.856842105263158,,,2.298,,,1.2094736842105263,,,0.5700000000000001,,,0.3,,,18.6,,,16.473684210526315,,,8.4,,,8.894736842105264,,,8.0,,,6.368421052631579,,,2.8,,,3.473684210526316,,,4.4,,,2.3157894736842106,,,1.0,,,0.5263157894736842,,,6.6,,,5.684210526315789,,,2.6,,,2.9473684210526314,,,56.4,,,54.68421052631579,,,89.09127297544174,,,86.97794627463963,,,0.16999999999999998,,,0.08947368421052632,,,1.7299999999999998,,,1.0868421052631576,,,win,1.0
2025-06-10_JO_IQ,2025-06-10,Iraq,Jordan,qualifier,0,0,1,1,0,1518.0,1656.0,-138.0,56.0,,,,,,5.0,5.0,0.0,0.0,0.5,-0.5,0.29411764705882354,0.35294117647058826,-0.05882352941176472,0.25,0.375,-0.125,0.23529411764705882,0.47058823529411764,-0.23529411764705882,0.75,0.125,0.625,0.47058823529411764,0.17647058823529413,0.2941176470588235,0.25,1.875,-1.625,1.1176470588235294,1.5294117647058822,-0.4117647058823528,0.875,1.875,-1.0,0.9411764705882353,1.4705882352941178,-0.5294117647058825,2.125,0.875,1.25,1.3529411764705883,0.7647058823529411,0.5882352941176472,-1.25,1.0,-2.25,-0.4117647058823529,0.7058823529411765,-1.1176470588235294,0.0,0.25,-0.25,0.4117647058823529,0.4117647058823529,0.0,0.375,0.125,0.25,0.29411764705882354,0.35294117647058826,-0.05882352941176472,0.8049999999999999,,,0.37882352941176467,,,1.025,,,0.48235294117647054,,,1.115,,,0.5247058823529411,,,1.27,,,0.5976470588235294,,,12.5,,,10.882352941176471,1.0588235294117647,9.823529411764707,9.5,,,7.705882352941177,1.1764705882352942,6.529411764705882,4.25,,,3.2941176470588234,0.47058823529411764,2.8235294117647056,4.125,,,3.235294117647059,0.23529411764705882,3.0,1.25,,,0.5882352941176471,,,1.75,,,0.8235294117647058,,,7.5,,,6.235294117647059,0.5882352941176471,5.647058823529412,5.875,,,4.0588235294117645,0.35294117647058826,3.705882352941176,47.5,,,50.705882352941174,4.470588235294118,46.23529411764706,56.73986161947367,,,62.041272495597376,7.815422988983578,54.2258495066138,0.019999999999999997,,,0.009411764705882352,,,-0.21999999999999997,,,-0.10352941176470587,,,win,1.0
2025-06-10_EN_SN,2025-06-10,Senegal,England,friendly,0,0,0,3,1,1758.0,2011.0,-253.0,17.0,,,,,,4.0,3.0,1.0,0.6666666666666666,1.0,-0.33333333333333337,0.7368421052631579,0.7619047619047619,-0.02506265664160401,0.3333333333333333,0.0,0.3333333333333333,0.2631578947368421,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.23809523809523808,-0.23809523809523808,2.3333333333333335,3.0,-0.6666666666666665,2.473684210526316,2.2857142857142856,0.18796992481203034,1.2222222222222223,2.8,-1.5777777777777775,1.4210526315789473,2.238095238095238,-0.8170426065162908,0.1111111111111111,0.0,0.1111111111111111,0.15789473684210525,0.5714285714285714,-0.41353383458646614,1.1111111111111112,2.8,-1.6888888888888887,1.263157894736842,1.6666666666666667,-0.4035087719298247,0.8888888888888888,1.0,-0.11111111111111116,0.8421052631578947,0.6666666666666666,0.17543859649122806,0.2222222222222222,0.0,0.2222222222222222,0.10526315789473684,0.0,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,15.11111111111111,,,17.05263157894737,,,10.666666666666666,,,8.0,,,5.666666666666667,,,6.052631578947368,,,3.888888888888889,,,2.789473684210526,,,,,,,,,,,,,,,6.777777777777778,,,7.631578947368421,,,5.333333333333333,,,2.9473684210526314,,,55.44444444444444,,,61.10526315789474,,,48.810993494260856,,,58.36768327952445,,,,,,,,,,,,,,,win,1.0
2025-09-04_IQ_HK,2025-09-04,Iraq,Hong Kong,regional_cup,0,1,5,2,1,1550.0,1138.0,412.0,56.0,,,,,,86.0,51.0,35.0,0.2222222222222222,0.2,0.0222222222222222,0.29411764705882354,0.5,-0.20588235294117646,0.2222222222222222,0.2,0.0222222222222222,0.23529411764705882,0.2,0.03529411764705881,0.5555555555555556,0.6,-0.0444444444444444,0.47058823529411764,0.3,0.17058823529411765,0.8888888888888888,0.8,0.0888888888888888,1.1176470588235294,1.7,-0.5823529411764705,1.0,0.4,0.6,0.9411764705882353,1.4,-0.45882352941176463,1.6666666666666667,1.8,-0.1333333333333333,1.3529411764705883,1.0,0.3529411764705883,-0.6666666666666666,-1.4,0.7333333333333333,-0.4117647058823529,0.4,-0.8117647058823529,0.2222222222222222,0.4,-0.1777777777777778,0.4117647058823529,0.6,-0.18823529411764706,0.2222222222222222,0.6,-0.37777777777777777,0.29411764705882354,0.4,-0.10588235294117648,0.8266666666666667,,,0.4376470588235294,,,1.0466666666666666,,,0.5541176470588235,,,1.2466666666666668,,,0.66,,,1.151111111111111,,,0.6094117647058823,,,11.444444444444445,,,11.0,,,9.666666666666666,,,8.294117647058824,,,4.333333333333333,,,3.5294117647058822,,,3.2222222222222223,,,3.1176470588235294,,,1.3333333333333333,,,0.7058823529411765,,,2.0,,,1.0588235294117647,,,6.888888888888889,,,5.764705882352941,,,5.888888888888889,,,4.294117647058823,,,49.44444444444444,,,50.470588235294116,,,68.75100840046568,,,61.718361455522746,,,0.017777777777777774,,,0.009411764705882352,,,-0.21999999999999997,,,-0.1164705882352941,,,win,1.0
2025-09-04_NO_FI,2025-09-04,Norway,Finland,friendly,1,0,0,1,0,1866.0,1556.0,310.0,43.0,,,,,,87.0,86.0,1.0,1.0,0.4,0.6,0.8,0.2,0.6000000000000001,0.0,0.2,-0.2,0.1,0.1,0.0,0.0,0.4,-0.4,0.1,0.7,-0.6,3.0,1.4,1.6,2.5,0.7,1.8,3.6,1.0,2.6,2.8,0.7,2.0999999999999996,0.4,1.4,-0.9999999999999999,0.9,1.8,-0.9,3.2,-0.4,3.6,1.9,-1.1,3.0,0.8,0.2,0.6000000000000001,0.6,0.1,0.5,0.0,0.4,-0.4,0.1,0.5,-0.4,2.7299999999999995,,,2.0949999999999998,,,0.458,,,0.786,,,2.516,,,1.258,,,0.61,,,0.305,,,19.6,,,17.2,,,8.2,,,8.6,,,7.2,,,6.2,,,2.6,,,3.2,,,4.0,,,2.4,,,0.4,,,0.5,,,6.4,,,5.3,,,3.0,,,2.8,,,57.4,,,55.1,,,89.30617697654675,,,86.8267179390011,,,0.21000000000000002,,,0.10500000000000001,,,2.2719999999999994,,,1.3089999999999997,,,win,1.0
2025-09-05_SN_SD,2025-09-05,Senegal,Sudan,qualifier,1,0,1,2,0,1785.0,1396.0,389.0,17.0,,,,,,87.0,164.0,-77.0,0.625,0.0,0.625,0.7222222222222222,0.2222222222222222,0.5,0.375,0.7777777777777778,-0.4027777777777778,0.2777777777777778,0.5,-0.2222222222222222,0.0,0.2222222222222222,-0.2222222222222222,0.0,0.2777777777777778,-0.2777777777777778,2.25,0.7777777777777778,1.4722222222222223,2.4444444444444446,1.1666666666666667,1.277777777777778,1.5,0.2222222222222222,1.2777777777777777,1.5555555555555556,0.5555555555555556,1.0,0.25,1.1111111111111112,-0.8611111111111112,0.2222222222222222,0.8888888888888888,-0.6666666666666666,1.25,-0.8888888888888888,2.138888888888889,1.3333333333333333,-0.3333333333333333,1.6666666666666665,0.75,0.5555555555555556,0.19444444444444442,0.7777777777777778,0.6111111111111112,0.16666666666666663,0.25,0.7777777777777778,-0.5277777777777778,0.1111111111111111,0.5555555555555556,-0.4444444444444445,0.2325,,,0.10333333333333333,,,0.1725,,,0.07666666666666666,,,0.3525,,,0.15666666666666665,,,0.225,,,0.1,,,12.625,4.222222222222222,8.402777777777779,18.055555555555557,2.111111111111111,15.944444444444446,9.625,1.5555555555555556,8.069444444444445,7.833333333333333,0.7777777777777778,7.055555555555555,6.0,0.8888888888888888,5.111111111111111,6.333333333333333,0.4444444444444444,5.888888888888888,3.625,0.6666666666666666,2.9583333333333335,2.611111111111111,0.3333333333333333,2.2777777777777777,0.375,,,0.16666666666666666,,,0.375,,,0.16666666666666666,,,6.0,2.4444444444444446,3.5555555555555554,8.0,1.2222222222222223,6.777777777777778,5.125,0.6666666666666666,4.458333333333333,3.2777777777777777,0.3333333333333333,2.944444444444444,50.75,14.666666666666666,36.083333333333336,58.888888888888886,7.333333333333333,51.55555555555555,44.94162296773917,,,66.53814151570644,,,0.1,,,0.044444444444444446,,,0.060000000000000026,,,0.026666666666666672,,,win,1.0
2025-09-05_FR_UA,2025-09-05,France,Ukraine,qualifier,0,1,1,2,0,2055.0,1799.0,256.0,2.0,,,,,,89.0,87.0,2.0,0.6,0.6666666666666666,-0.06666666666666665,0.6,0.375,0.22499999999999998,0.0,0.0,0.0,0.1,0.25,-0.15,0.4,0.3333333333333333,0.06666666666666671,0.3,0.375,-0.07500000000000001,1.8,2.0,-0.19999999999999996,1.9,1.375,0.5249999999999999,2.2,1.8333333333333333,0.3666666666666669,2.0,1.4375,0.5625,1.6,1.8333333333333333,-0.23333333333333317,1.3,1.5625,-0.26249999999999996,0.6,0.0,0.6,0.7,-0.125,0.825,0.4,0.0,0.4,0.4,0.125,0.275,0.2,0.16666666666666666,0.033333333333333354,0.2,0.0625,0.1375,2.0439999999999996,,,1.686,,,1.426,,,1.4780000000000002,,,1.592,,,0.796,,,1.69,,,0.845,,,18.0,,,16.3,,,11.8,,,11.9,,,6.4,,,5.6,,,5.2,,,5.0,,,3.2,,,2.0,,,1.6,,,0.9,,,8.2,,,7.1,,,3.6,,,3.7,,,55.4,,,57.5,,,87.82328662099489,,,88.53245764506764,,,0.29,,,0.145,,,0.6179999999999997,,,0.20799999999999974,,,win,1.0
2025-09-07_TH_IQ,2025-09-07,Iraq,Thailand,regional_cup,0,0,5,1,0,1553.0,1362.0,191.0,56.0,,,,,,3.0,3.0,0.0,0.3333333333333333,0.8,-0.46666666666666673,0.375,0.6,-0.22499999999999998,0.2222222222222222,0.0,0.2222222222222222,0.25,0.0,0.25,0.4444444444444444,0.2,0.2444444444444444,0.375,0.4,-0.025000000000000022,1.2222222222222223,2.4,-1.1777777777777776,1.375,1.8,-0.42500000000000004,1.1111111111111112,1.8,-0.6888888888888889,0.875,1.9,-1.025,1.4444444444444444,0.6,0.8444444444444444,1.125,1.3,-0.17500000000000004,-0.3333333333333333,1.2,-1.5333333333333332,-0.25,0.6,-0.85,0.2222222222222222,0.8,-0.5777777777777778,0.4375,0.4,0.03749999999999998,0.2222222222222222,0.0,0.2222222222222222,0.3125,0.0,0.3125,0.8266666666666667,,,0.46499999999999997,,,1.0466666666666666,,,0.58875,,,1.2466666666666668,,,0.70125,,,1.151111111111111,,,0.6475,,,10.0,,,10.6875,,,8.666666666666666,,,7.9375,,,4.0,,,3.5,,,2.6666666666666665,,,2.9375,,,1.3333333333333333,,,0.75,,,2.0,,,1.125,,,6.0,,,5.625,,,5.111111111111111,,,4.4375,,,44.22222222222222,,,50.625,,,68.75100840046568,,,57.279298869501766,,,0.017777777777777774,,,0.009999999999999998,,,-0.21999999999999997,,,-0.12375000000000003,,,win,1.0
2025-09-09_NO_MD,2025-09-09,Norway,Moldova,qualifier,1,0,1,11,1,1868.0,1302.0,566.0,43.0,,,,,,5.0,4.0,1.0,1.0,0.0,1.0,0.8947368421052632,0.29411764705882354,0.6006191950464397,0.0,0.0,0.0,0.0,0.058823529411764705,-0.058823529411764705,0.0,1.0,-1.0,0.10526315789473684,0.6470588235294118,-0.541795665634675,3.0,0.0,3.0,2.6842105263157894,0.9411764705882353,1.743034055727554,3.0,0.4444444444444444,2.5555555555555554,3.0,0.7058823529411765,2.2941176470588234,0.4444444444444444,3.3333333333333335,-2.8888888888888893,0.9473684210526315,1.9411764705882353,-0.9938080495356038,2.5555555555555554,-2.888888888888889,5.444444444444445,2.0526315789473686,-1.2352941176470589,3.2879256965944275,0.7777777777777778,0.0,0.7777777777777778,0.5789473684210527,0.29411764705882354,0.2848297213622291,0.0,0.7777777777777778,-0.7777777777777778,0.0,0.5294117647058824,-0.5294117647058824,2.5588888888888888,0.1711111111111111,2.3877777777777776,2.0373684210526317,0.09058823529411765,1.946780185758514,0.6333333333333333,0.6555555555555556,-0.022222222222222254,0.911578947368421,0.3470588235294118,0.5645201238390092,2.798888888888889,0.16,2.638888888888889,1.3257894736842106,0.08470588235294117,1.2410835913312694,0.8166666666666667,0.9822222222222222,-0.16555555555555557,0.3868421052631579,0.52,-0.13315789473684214,16.77777777777778,2.2222222222222223,14.555555555555557,16.263157894736842,1.1764705882352942,15.086687306501549,8.88888888888889,5.333333333333333,3.5555555555555562,9.368421052631579,2.823529411764706,6.544891640866872,6.111111111111111,0.8888888888888888,5.222222222222221,6.473684210526316,0.47058823529411764,6.003095975232198,3.111111111111111,1.7777777777777777,1.3333333333333335,3.473684210526316,0.9411764705882353,2.5325077399380804,3.7777777777777777,0.4444444444444444,3.333333333333333,2.526315789473684,0.23529411764705882,2.291021671826625,0.6666666666666666,1.3333333333333333,-0.6666666666666666,0.631578947368421,0.7058823529411765,-0.0743034055727555,4.666666666666667,1.3333333333333333,3.333333333333334,4.315789473684211,0.7058823529411765,3.609907120743034,3.6666666666666665,1.3333333333333333,2.333333333333333,3.3157894736842106,0.7058823529411765,2.609907120743034,54.77777777777778,6.888888888888889,47.888888888888886,53.421052631578945,3.6470588235294117,49.77399380804953,88.87802106518387,17.644610903037872,71.233410162146,86.6495359048996,9.341264595725931,77.30827130917366,0.2611111111111111,-0.1288888888888889,0.39,0.1236842105263158,-0.06823529411764706,0.19191950464396285,1.9255555555555555,-0.48444444444444446,2.41,1.1257894736842107,-0.2564705882352942,1.382260061919505,win,1.0
2025-09-09_FR_IS,2025-09-09,France,Iceland,qualifier,1,0,1,2,1,2066.0,1563.0,503.0,2.0,,,,,,4.0,4.0,0.0,0.6,0.5,0.09999999999999998,0.7,0.3125,0.38749999999999996,0.0,0.0,0.0,0.1,0.125,-0.024999999999999994,0.4,0.5,-0.09999999999999998,0.2,0.5625,-0.3625,1.8,1.5,0.30000000000000004,2.2,1.0625,1.1375000000000002,2.0,2.5,-0.5,2.1,1.9375,0.1625000000000001,1.4,1.1666666666666667,0.23333333333333317,1.0,2.0625,-1.0625,0.6,1.3333333333333333,-0.7333333333333333,1.1,-0.125,1.225,0.6,0.3333333333333333,0.26666666666666666,0.5,0.25,0.25,0.2,0.16666666666666666,0.033333333333333354,0.2,0.0625,0.1375,2.18,,,1.741,,,1.832,,,1.508,,,1.6580000000000001,,,0.8290000000000001,,,2.278,,,1.139,,,17.6,,,16.0,,,13.8,,,12.4,,,6.2,,,5.6,,,5.6,,,5.0,,,3.8,,,2.4,,,2.4,,,1.4,,,8.4,,,7.3,,,3.8,,,3.6,,,53.4,,,56.8,,,87.51876274678888,,,88.34071059385263,,,0.4779999999999999,,,0.23899999999999996,,,0.3480000000000001,,,0.2330000000000001,,,win,1.0
2025-09-09_CD_SN,2025-09-09,Senegal,Congo DR,qualifier,0,0,1,3,2,1788.0,1591.0,197.0,17.0,,,,,,4.0,4.0,0.0,0.625,1.0,-0.375,0.8333333333333334,0.7777777777777778,0.05555555555555558,0.375,0.0,0.375,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,-0.2222222222222222,2.25,3.0,-0.75,2.6666666666666665,2.3333333333333335,0.33333333333333304,1.5,2.25,-0.75,1.6666666666666667,1.6666666666666667,0.0,0.25,0.375,-0.125,0.1111111111111111,0.5,-0.3888888888888889,1.25,1.875,-0.625,1.5555555555555556,1.1666666666666667,0.38888888888888884,0.75,0.625,0.125,0.8888888888888888,0.6111111111111112,0.2777777777777777,0.25,0.0,0.25,0.1111111111111111,0.1111111111111111,0.0,0.2325,,,0.10333333333333333,,,0.1725,,,0.07666666666666666,,,0.3525,,,0.15666666666666665,,,0.225,,,0.1,,,8.625,,,17.833333333333332,,,10.625,,,7.833333333333333,,,4.5,,,6.444444444444445,,,3.625,,,2.5,,,0.375,,,0.16666666666666666,,,0.375,,,0.16666666666666666,,,3.75,,,7.888888888888889,,,6.125,,,3.8333333333333335,,,48.75,,,59.888888888888886,,,22.42025544637165,,,57.55831770212304,,,0.1,,,0.044444444444444446,,,0.060000000000000026,,,0.026666666666666672,,,win,1.0
2025-10-10_SS_SN,2025-10-10,Senegal,South Sudan,qualifier,0,0,1,5,0,1803.0,1140.0,663.0,17.0,,,,,,31.0,31.0,0.0,0.875,0.0,0.875,0.8333333333333334,0.1,0.7333333333333334,0.125,0.4,-0.275,0.16666666666666666,0.2,-0.033333333333333354,0.0,0.6,-0.6,0.0,0.7,-0.7,2.75,0.4,2.35,2.6666666666666665,0.5,2.1666666666666665,2.25,0.4,1.85,1.8888888888888888,0.8,1.0888888888888888,0.75,1.8,-1.05,0.3333333333333333,1.8,-1.4666666666666668,1.5,-1.4,2.9,1.5555555555555556,-1.0,2.5555555555555554,0.5,0.2,0.3,0.7777777777777778,0.1,0.6777777777777778,0.0,0.6,-0.6,0.1111111111111111,0.5,-0.3888888888888889,0.2325,,,0.10333333333333333,,,0.1725,,,0.07666666666666666,,,0.3525,,,0.15666666666666665,,,0.225,,,0.1,,,9.625,,,16.38888888888889,,,5.875,,,7.611111111111111,,,5.25,,,6.222222222222222,,,2.625,,,2.388888888888889,,,0.375,,,0.16666666666666666,,,0.375,,,0.16666666666666666,,,4.75,,,7.444444444444445,,,3.375,,,3.611111111111111,,,53.25,,,58.111111111111114,,,22.42025544637165,,,48.37344572655339,,,0.1,,,0.044444444444444446,,,0.060000000000000026,,,0.026666666666666672,,,win,1.0
2025-10-10_FR_AZ,2025-10-10,France,Azerbaijan,qualifier,1,0,1,3,0,2067.0,1367.0,700.0,2.0,,,,,,31.0,31.0,0.0,0.8,0.0,0.8,0.7,0.0,0.7,0.0,0.42857142857142855,-0.42857142857142855,0.1,0.3125,-0.2125,0.2,0.5714285714285714,-0.3714285714285714,0.2,0.6875,-0.4875,2.4,0.42857142857142855,1.9714285714285713,2.2,0.3125,1.8875000000000002,2.4,0.42857142857142855,1.9714285714285713,2.1,0.4375,1.6625,1.2,2.2857142857142856,-1.0857142857142856,1.1,2.6875,-1.5875,1.2,-1.8571428571428572,3.057142857142857,1.0,-2.25,3.25,0.6,0.14285714285714285,0.45714285714285713,0.4,0.1875,0.21250000000000002,0.0,0.5714285714285714,-0.5714285714285714,0.2,0.5625,-0.3625,2.482,,,1.959,,,1.6800000000000002,,,1.305,,,1.998,,,1.1320000000000001,,,1.9060000000000001,,,1.181,,,18.4,,,17.1,,,13.6,,,10.6,,,6.6,,,6.0,,,5.2,,,4.3,,,5.0,,,3.1,,,2.2,,,1.5,,,7.2,,,6.9,,,3.6,,,3.3,,,53.6,,,57.6,,,87.7743477881003,,,88.39456339619291,,,0.30599999999999994,,,0.181,,,0.802,,,0.6540000000000001,,,win,1.0
2025-10-11_NO_IL,2025-10-11,Norway,Israel,qualifier,1,0,1,5,0,1870.0,1638.0,232.0,43.0,,,,,,32.0,33.0,-1.0,1.0,0.5555555555555556,0.4444444444444444,0.8947368421052632,0.47368421052631576,0.4210526315789474,0.0,0.0,0.0,0.0,0.10526315789473684,-0.10526315789473684,0.0,0.4444444444444444,-0.4444444444444444,0.10526315789473684,0.42105263157894735,-0.3157894736842105,3.0,1.6666666666666667,1.3333333333333333,2.6842105263157894,1.5263157894736843,1.157894736842105,4.333333333333333,3.0,1.333333333333333,3.9473684210526314,1.9473684210526316,1.9999999999999998,0.6666666666666666,2.2222222222222223,-1.5555555555555558,0.9473684210526315,2.0,-1.0526315789473686,3.6666666666666665,0.7777777777777778,2.888888888888889,3.0,-0.05263157894736842,3.0526315789473686,0.5555555555555556,0.3333333333333333,0.22222222222222227,0.5789473684210527,0.3684210526315789,0.21052631578947373,0.0,0.0,0.0,0.0,0.10526315789473684,-0.10526315789473684,1.9233333333333331,0.13555555555555554,1.7877777777777775,1.9542105263157896,0.07894736842105263,1.875263157894737,2.588888888888889,0.88,1.7088888888888891,1.8263157894736843,0.7894736842105263,1.036842105263158,1.8166666666666669,0.3733333333333333,1.4433333333333336,1.3257894736842106,0.17684210526315788,1.1489473684210527,2.8655555555555554,1.14,1.7255555555555555,1.433157894736842,0.54,0.8931578947368419,11.88888888888889,2.2222222222222223,9.666666666666668,15.631578947368421,1.4736842105263157,14.157894736842106,14.222222222222221,5.111111111111111,9.11111111111111,12.31578947368421,6.526315789473684,5.7894736842105265,4.333333333333333,1.3333333333333333,3.0,6.157894736842105,0.8421052631578947,5.315789473684211,6.0,2.6666666666666665,3.3333333333333335,4.842105263157895,2.6315789473684212,2.2105263157894735,2.4444444444444446,0.0,2.4444444444444446,2.526315789473684,0.10526315789473684,2.4210526315789473,4.0,1.5555555555555556,2.4444444444444446,2.4210526315789473,1.1578947368421053,1.263157894736842,3.5555555555555554,0.4444444444444444,3.1111111111111107,4.315789473684211,0.21052631578947367,4.105263157894737,3.2222222222222223,1.5555555555555556,1.6666666666666667,3.210526315789474,2.526315789473684,0.6842105263157898,45.888888888888886,9.777777777777779,36.11111111111111,50.68421052631579,11.157894736842104,39.526315789473685,85.7292774662795,19.753086419753085,65.97619104652641,85.71161417750419,25.93585847809666,59.775755699407526,0.08777777777777779,0.25111111111111106,-0.16333333333333327,0.11736842105263158,0.11894736842105262,-0.0015789473684210409,-0.6655555555555559,-0.7444444444444445,0.07888888888888856,0.12789473684210528,-0.7105263157894737,0.838421052631579,win,1.0
