source,provider_match_id,source_url,date,competition,team,opponent,is_home,xg,xg_raw,possession_pct,possession_pct_raw,total_shots,total_shots_raw,shots_on_target,shots_on_target_raw,big_chances,big_chances_raw,corners,corners_raw,passes,passes_raw,passes_completed,passes_attempted,yellow_cards,yellow_cards_raw,xgot,xgot_raw,shots_off_target,shots_off_target_raw,blocked_shots,blocked_shots_raw,shots_inside_box,shots_inside_box_raw,shots_outside_box,shots_outside_box_raw,woodwork,woodwork_raw,touches_opposition_box,touches_opposition_box_raw,accurate_through_passes,accurate_through_passes_raw,offsides,offsides_raw,free_kicks,free_kicks_raw,long_passes,long_passes_raw,long_passes_completed,long_passes_attempted,final_third_passes,final_third_passes_raw,final_third_passes_completed,final_third_passes_attempted,crosses,crosses_raw,crosses_completed,crosses_attempted,xa,xa_raw,throw_ins,throw_ins_raw,fouls,fouls_raw,tackles,tackles_raw,tackles_completed,tackles_attempted,duels_won,duels_won_raw,clearances,clearances_raw,interceptions,interceptions_raw,errors_leading_to_shot,errors_leading_to_shot_raw,errors_leading_to_goal,errors_leading_to_goal_raw,goalkeeper_saves,goalkeeper_saves_raw,xgot_faced,xgot_faced_raw,goals_prevented,goals_prevented_raw,opponent_is_home,opponent_xg,opponent_possession_pct,opponent_total_shots,opponent_shots_on_target,opponent_big_chances,opponent_corners,opponent_passes,opponent_passes_completed,opponent_passes_attempted,opponent_yellow_cards,opponent_xgot,opponent_shots_off_target,opponent_blocked_shots,opponent_shots_inside_box,opponent_shots_outside_box,opponent_woodwork,opponent_touches_opposition_box,opponent_accurate_through_passes,opponent_offsides,opponent_free_kicks,opponent_long_passes,opponent_long_passes_completed,opponent_long_passes_attempted,opponent_final_third_passes,opponent_final_third_passes_completed,opponent_final_third_passes_attempted,opponent_crosses,opponent_crosses_completed,opponent_crosses_attempted,opponent_xa,opponent_throw_ins,opponent_fouls,opponent_tackles,opponent_tackles_completed,opponent_tackles_attempted,opponent_duels_won,opponent_clearances,opponent_interceptions,opponent_errors_leading_to_shot,opponent_errors_leading_to_goal,opponent_goalkeeper_saves,opponent_xgot_faced,opponent_goals_prevented,xg_diff,possession_pct_diff,total_shots_diff,shots_on_target_diff,big_chances_diff,corners_diff,passes_diff,passes_completed_diff,passes_attempted_diff,yellow_cards_diff,xgot_diff,shots_off_target_diff,blocked_shots_diff,shots_inside_box_diff,shots_outside_box_diff,woodwork_diff,touches_opposition_box_diff,accurate_through_passes_diff,offsides_diff,free_kicks_diff,long_passes_diff,long_passes_completed_diff,long_passes_attempted_diff,final_third_passes_diff,final_third_passes_completed_diff,final_third_passes_attempted_diff,crosses_diff,crosses_completed_diff,crosses_attempted_diff,xa_diff,throw_ins_diff,fouls_diff,tackles_diff,tackles_completed_diff,tackles_attempted_diff,duels_won_diff,clearances_diff,interceptions_diff,errors_leading_to_shot_diff,errors_leading_to_goal_diff,goalkeeper_saves_diff,xgot_faced_diff,goals_prevented_diff,source_team_page,red_cards,red_cards_raw,opponent_red_cards,red_cards_diff
flashscore,OKfypUQj,https://www.flashscore.com/match/football/estonia-YJwM4R15/norway-8rP6JO0H/summary/stats/overall/?mid=OKfypUQj,2025-11-13,,Estonia,Norway,1,2.03,2.03,68.0,68%,18.0,18,7.0,7,6.0,6.0,8.0,8,91.0,91% (601/661),601.0,661.0,,,3.49,3.49,5.0,5,6.0,6.0,15.0,15.0,3.0,3.0,0.0,0.0,44.0,44.0,0.0,0.0,2.0,2,17.0,17,45.0,45% (13/29),13.0,29.0,84.0,84% (161/192),161.0,192.0,36.0,36% (10/28),10.0,28.0,2.06,2.06,19.0,19,9.0,9,40.0,40% (4/10),4.0,10.0,56.0,56.0,14.0,14,3.0,3,0.0,0.0,0.0,0.0,2.0,2,1.25,1.25,0.25,0.25,0,0.71,32.0,6.0,3.0,1.0,0.0,79.0,253.0,320.0,,1.25,1.0,2.0,4.0,2.0,1.0,10.0,0.0,1.0,9.0,29.0,12.0,41.0,54.0,34.0,63.0,33.0,1.0,3.0,0.1,12.0,17.0,70.0,14.0,20.0,45.0,27.0,6.0,0.0,0.0,3.0,3.49,-0.51,1.3199999999999998,36.0,12.0,4.0,5.0,8.0,12.0,348.0,341.0,,2.24,4.0,4.0,11.0,1.0,-1.0,34.0,0.0,1.0,8.0,16.0,1.0,-12.0,30.0,127.0,129.0,3.0,9.0,25.0,1.96,7.0,-8.0,-30.0,-10.0,-10.0,11.0,-13.0,-3.0,0.0,0.0,-1.0,-2.24,0.76,Norway,,,,
flashscore,OKfypUQj,https://www.flashscore.com/match/football/estonia-YJwM4R15/norway-8rP6JO0H/summary/stats/overall/?mid=OKfypUQj,2025-11-13,,Norway,Estonia,0,0.71,0.71,32.0,32%,6.0,6,3.0,3,1.0,1.0,0.0,0,79.0,79% (253/320),253.0,320.0,,,1.25,1.25,1.0,1,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1,9.0,9,29.0,29% (12/41),12.0,41.0,54.0,54% (34/63),34.0,63.0,33.0,33% (1/3),1.0,3.0,0.1,0.1,12.0,12,17.0,17,70.0,70% (14/20),14.0,20.0,45.0,45.0,27.0,27,6.0,6,0.0,0.0,0.0,0.0,3.0,3,3.49,3.49,-0.51,-0.51,1,2.03,68.0,18.0,7.0,6.0,8.0,91.0,601.0,661.0,,3.49,5.0,6.0,15.0,3.0,0.0,44.0,0.0,2.0,17.0,45.0,13.0,29.0,84.0,161.0,192.0,36.0,10.0,28.0,2.06,19.0,9.0,40.0,4.0,10.0,56.0,14.0,3.0,0.0,0.0,2.0,1.25,0.25,-1.3199999999999998,-36.0,-12.0,-4.0,-5.0,-8.0,-12.0,-348.0,-341.0,,-2.24,-4.0,-4.0,-11.0,-1.0,1.0,-34.0,0.0,-1.0,-8.0,-16.0,-1.0,12.0,-30.0,-127.0,-129.0,-3.0,-9.0,-25.0,-1.96,-7.0,8.0,30.0,10.0,10.0,-11.0,13.0,3.0,0.0,0.0,1.0,2.24,-0.76,Norway,,,,
flashscore,CpmMgrVs,https://www.flashscore.com/match/football/new-zealand-rLctHkpU/norway-8rP6JO0H/summary/stats/overall/?mid=CpmMgrVs,2025-10-14,,New Zealand,Norway,1,1.23,1.23,65.0,65%,23.0,23,6.0,6,2.0,2.0,6.0,6,88.0,88% (485/550),485.0,550.0,1.0,1.0,1.65,1.65,5.0,5,12.0,12.0,15.0,15.0,8.0,8.0,1.0,1.0,45.0,45.0,0.0,0.0,0.0,0,13.0,13,52.0,52% (30/58),30.0,58.0,81.0,81% (133/164),133.0,164.0,32.0,32% (6/19),6.0,19.0,0.95,0.95,20.0,20,11.0,11,59.0,59% (10/17),10.0,17.0,49.0,49.0,21.0,21,5.0,5,0.0,0.0,0.0,0.0,4.0,4,1.47,1.47,0.47,0.47,0,1.46,35.0,9.0,5.0,4.0,3.0,80.0,234.0,291.0,1.0,1.47,3.0,1.0,6.0,3.0,1.0,12.0,0.0,3.0,11.0,49.0,19.0,39.0,61.0,36.0,59.0,19.0,3.0,16.0,0.88,21.0,13.0,54.0,7.0,13.0,33.0,22.0,6.0,0.0,0.0,5.0,1.65,0.65,-0.2299999999999999,30.0,14.0,1.0,-2.0,3.0,8.0,251.0,259.0,0.0,0.1799999999999999,2.0,11.0,9.0,5.0,0.0,33.0,0.0,-3.0,2.0,3.0,11.0,19.0,20.0,97.0,105.0,13.0,3.0,3.0,0.0699999999999999,-1.0,-2.0,5.0,3.0,4.0,16.0,-1.0,-1.0,0.0,0.0,-1.0,-0.1799999999999999,-0.18,Norway,,,,
flashscore,CpmMgrVs,https://www.flashscore.com/match/football/new-zealand-rLctHkpU/norway-8rP6JO0H/summary/stats/overall/?mid=CpmMgrVs,2025-10-14,,Norway,New Zealand,0,1.46,1.46,35.0,35%,9.0,9,5.0,5,4.0,4.0,3.0,3,80.0,80% (234/291),234.0,291.0,1.0,1.0,1.47,1.47,3.0,3,1.0,1.0,6.0,6.0,3.0,3.0,1.0,1.0,12.0,12.0,0.0,0.0,3.0,3,11.0,11,49.0,49% (19/39),19.0,39.0,61.0,61% (36/59),36.0,59.0,19.0,19% (3/16),3.0,16.0,0.88,0.88,21.0,21,13.0,13,54.0,54% (7/13),7.0,13.0,33.0,33.0,22.0,22,6.0,6,0.0,0.0,0.0,0.0,5.0,5,1.65,1.65,0.65,0.65,1,1.23,65.0,23.0,6.0,2.0,6.0,88.0,485.0,550.0,1.0,1.65,5.0,12.0,15.0,8.0,1.0,45.0,0.0,0.0,13.0,52.0,30.0,58.0,81.0,133.0,164.0,32.0,6.0,19.0,0.95,20.0,11.0,59.0,10.0,17.0,49.0,21.0,5.0,0.0,0.0,4.0,1.47,0.47,0.2299999999999999,-30.0,-14.0,-1.0,2.0,-3.0,-8.0,-251.0,-259.0,0.0,-0.1799999999999999,-2.0,-11.0,-9.0,-5.0,0.0,-33.0,0.0,3.0,-2.0,-3.0,-11.0,-19.0,-20.0,-97.0,-105.0,-13.0,-3.0,-3.0,-0.0699999999999999,1.0,2.0,-5.0,-3.0,-4.0,-16.0,1.0,1.0,0.0,0.0,1.0,0.1799999999999999,0.18,Norway,,,,
flashscore,4zE4kj3T,https://www.flashscore.com/match/football/israel-rqK1ypob/norway-8rP6JO0H/summary/stats/overall/?mid=4zE4kj3T,2025-10-11,,Israel,Norway,1,2.26,2.26,54.0,54%,16.0,16,5.0,5,5.0,5.0,5.0,5,90.0,90% (427/475),427.0,475.0,0.0,0.0,1.58,1.58,6.0,6,5.0,5.0,12.0,12.0,4.0,4.0,0.0,0.0,37.0,37.0,2.0,2.0,1.0,1,11.0,11,62.0,62% (18/29),18.0,29.0,73.0,73% (82/112),82.0,112.0,35.0,35% (6/17),6.0,17.0,1.87,1.87,16.0,16,10.0,10,63.0,63% (5/8),5.0,8.0,38.0,38.0,3.0,3,7.0,7,0.0,0.0,0.0,0.0,1.0,1,0.02,0.02,0.02,0.02,0,0.15,46.0,4.0,1.0,0.0,1.0,87.0,353.0,408.0,1.0,0.02,2.0,1.0,1.0,3.0,0.0,5.0,0.0,1.0,10.0,52.0,23.0,44.0,79.0,66.0,84.0,0.0,0.0,2.0,0.23,8.0,11.0,50.0,6.0,12.0,32.0,19.0,6.0,0.0,2.0,2.0,1.58,-1.42,2.11,8.0,12.0,4.0,5.0,4.0,3.0,74.0,67.0,-1.0,1.56,4.0,4.0,11.0,1.0,0.0,32.0,2.0,0.0,1.0,10.0,-5.0,-15.0,-6.0,16.0,28.0,35.0,6.0,15.0,1.64,8.0,-1.0,13.0,-1.0,-4.0,6.0,-16.0,1.0,0.0,-2.0,-1.0,-1.56,1.44,Norway,,,,
flashscore,4zE4kj3T,https://www.flashscore.com/match/football/israel-rqK1ypob/norway-8rP6JO0H/summary/stats/overall/?mid=4zE4kj3T,2025-10-11,,Norway,Israel,0,0.15,0.15,46.0,46%,4.0,4,1.0,1,0.0,0.0,1.0,1,87.0,87% (353/408),353.0,408.0,1.0,1.0,0.02,0.02,2.0,2,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1,10.0,10,52.0,52% (23/44),23.0,44.0,79.0,79% (66/84),66.0,84.0,0.0,0% (0/2),0.0,2.0,0.23,0.23,8.0,8,11.0,11,50.0,50% (6/12),6.0,12.0,32.0,32.0,19.0,19,6.0,6,0.0,0.0,2.0,2.0,2.0,2,1.58,1.58,-1.42,-1.42,1,2.26,54.0,16.0,5.0,5.0,5.0,90.0,427.0,475.0,0.0,1.58,6.0,5.0,12.0,4.0,0.0,37.0,2.0,1.0,11.0,62.0,18.0,29.0,73.0,82.0,112.0,35.0,6.0,17.0,1.87,16.0,10.0,63.0,5.0,8.0,38.0,3.0,7.0,0.0,0.0,1.0,0.02,0.02,-2.11,-8.0,-12.0,-4.0,-5.0,-4.0,-3.0,-74.0,-67.0,1.0,-1.56,-4.0,-4.0,-11.0,-1.0,0.0,-32.0,-2.0,0.0,-1.0,-10.0,5.0,15.0,6.0,-16.0,-28.0,-35.0,-6.0,-15.0,-1.64,-8.0,1.0,-13.0,1.0,4.0,-6.0,16.0,-1.0,0.0,2.0,1.0,1.56,-1.44,Norway,,,,
flashscore,lbnN7XIc,https://www.flashscore.com/match/football/moldova-zsDPKQGb/norway-8rP6JO0H/summary/stats/overall/?mid=lbnN7XIc,2025-09-09,,Moldova,Norway,1,9.57,9.57,71.0,71%,34.0,34,17.0,17,17.0,17.0,4.0,4,91.0,91% (594/654),594.0,654.0,0.0,0.0,9.94,9.94,8.0,8,9.0,9.0,29.0,29.0,5.0,5.0,1.0,1.0,81.0,81.0,3.0,3.0,0.0,0,10.0,10,70.0,70% (16/23),16.0,23.0,87.0,87% (233/268),233.0,268.0,39.0,39% (7/18),7.0,18.0,5.9,5.9,16.0,16,6.0,6,94.0,94% (16/17),16.0,17.0,52.0,52.0,12.0,12,8.0,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.09,29.0,2.0,0.0,0.0,1.0,77.0,207.0,270.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,33.0,15.0,45.0,66.0,43.0,65.0,17.0,1.0,6.0,0.16,12.0,10.0,53.0,10.0,19.0,37.0,25.0,6.0,0.0,2.0,6.0,9.94,-0.06,9.48,42.0,32.0,17.0,17.0,3.0,14.0,387.0,384.0,-1.0,9.94,7.0,8.0,27.0,5.0,1.0,75.0,3.0,0.0,4.0,37.0,1.0,-22.0,21.0,190.0,203.0,22.0,6.0,12.0,5.74,4.0,-4.0,41.0,6.0,-2.0,15.0,-13.0,2.0,0.0,-2.0,-6.0,-9.94,0.06,Norway,,,,
flashscore,lbnN7XIc,https://www.flashscore.com/match/football/moldova-zsDPKQGb/norway-8rP6JO0H/summary/stats/overall/?mid=lbnN7XIc,2025-09-09,,Norway,Moldova,0,0.09,0.09,29.0,29%,2.0,2,0.0,0,0.0,0.0,1.0,1,77.0,77% (207/270),207.0,270.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0,6.0,6,33.0,33% (15/45),15.0,45.0,66.0,66% (43/65),43.0,65.0,17.0,17% (1/6),1.0,6.0,0.16,0.16,12.0,12,10.0,10,53.0,53% (10/19),10.0,19.0,37.0,37.0,25.0,25,6.0,6,0.0,0.0,2.0,2.0,6.0,6,9.94,9.94,-0.06,-0.06,1,9.57,71.0,34.0,17.0,17.0,4.0,91.0,594.0,654.0,0.0,9.94,8.0,9.0,29.0,5.0,1.0,81.0,3.0,0.0,10.0,70.0,16.0,23.0,87.0,233.0,268.0,39.0,7.0,18.0,5.9,16.0,6.0,94.0,16.0,17.0,52.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,-9.48,-42.0,-32.0,-17.0,-17.0,-3.0,-14.0,-387.0,-384.0,1.0,-9.94,-7.0,-8.0,-27.0,-5.0,-1.0,-75.0,-3.0,0.0,-4.0,-37.0,-1.0,22.0,-21.0,-190.0,-203.0,-22.0,-6.0,-12.0,-5.74,-4.0,4.0,-41.0,-6.0,2.0,-15.0,13.0,-2.0,0.0,2.0,6.0,9.94,-0.06,Norway,,,,
flashscore,h06ka47K,https://www.flashscore.com/match/football/finland-QuVpPpic/norway-8rP6JO0H/summary/stats/overall/?mid=h06ka47K,2025-09-04,,Finland,Norway,1,1.72,1.72,57.0,57%,14.0,14,2.0,2,2.0,2.0,9.0,9,92.0,92% (524/569),524.0,569.0,1.0,1.0,1.25,1.25,6.0,6,6.0,6.0,11.0,11.0,3.0,3.0,1.0,1.0,46.0,46.0,0.0,0.0,5.0,5,13.0,13,76.0,76% (32/42),32.0,42.0,89.0,89% (204/228),204.0,228.0,7.0,7% (2/30),2.0,30.0,1.33,1.33,14.0,14,13.0,13,86.0,86% (6/7),6.0,7.0,35.0,35.0,6.0,6,3.0,3,1.0,1.0,0.0,0.0,1.0,1,0.03,0.03,0.03,0.03,0,0.19,43.0,3.0,1.0,0.0,0.0,87.0,386.0,445.0,1.0,0.03,1.0,1.0,2.0,1.0,0.0,8.0,0.0,1.0,13.0,44.0,21.0,48.0,78.0,56.0,72.0,67.0,2.0,3.0,0.31,10.0,13.0,53.0,9.0,17.0,43.0,33.0,4.0,0.0,0.0,1.0,1.25,0.25,1.53,14.0,11.0,1.0,2.0,9.0,5.0,138.0,124.0,0.0,1.22,5.0,5.0,9.0,2.0,1.0,38.0,0.0,4.0,0.0,32.0,11.0,-6.0,11.0,148.0,156.0,-60.0,0.0,27.0,1.02,4.0,0.0,33.0,-3.0,-10.0,-8.0,-27.0,-1.0,1.0,0.0,0.0,-1.22,-0.22,Norway,,,,
flashscore,h06ka47K,https://www.flashscore.com/match/football/finland-QuVpPpic/norway-8rP6JO0H/summary/stats/overall/?mid=h06ka47K,2025-09-04,,Norway,Finland,0,0.19,0.19,43.0,43%,3.0,3,1.0,1,0.0,0.0,0.0,0,87.0,87% (386/445),386.0,445.0,1.0,1.0,0.03,0.03,1.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1,13.0,13,44.0,44% (21/48),21.0,48.0,78.0,78% (56/72),56.0,72.0,67.0,67% (2/3),2.0,3.0,0.31,0.31,10.0,10,13.0,13,53.0,53% (9/17),9.0,17.0,43.0,43.0,33.0,33,4.0,4,0.0,0.0,0.0,0.0,1.0,1,1.25,1.25,0.25,0.25,1,1.72,57.0,14.0,2.0,2.0,9.0,92.0,524.0,569.0,1.0,1.25,6.0,6.0,11.0,3.0,1.0,46.0,0.0,5.0,13.0,76.0,32.0,42.0,89.0,204.0,228.0,7.0,2.0,30.0,1.33,14.0,13.0,86.0,6.0,7.0,35.0,6.0,3.0,1.0,0.0,1.0,0.03,0.03,-1.53,-14.0,-11.0,-1.0,-2.0,-9.0,-5.0,-138.0,-124.0,0.0,-1.22,-5.0,-5.0,-9.0,-2.0,-1.0,-38.0,0.0,-4.0,0.0,-32.0,-11.0,6.0,-11.0,-148.0,-156.0,60.0,0.0,-27.0,-1.02,-4.0,0.0,-33.0,3.0,10.0,8.0,27.0,1.0,-1.0,0.0,0.0,1.22,0.22,Norway,,,,
flashscore,lKNcKA23,https://www.flashscore.com/match/football/estonia-YJwM4R15/norway-8rP6JO0H/summary/stats/overall/?mid=lKNcKA23,2025-06-09,,Estonia,Norway,1,0.23,0.23,38.0,38%,7.0,7,2.0,2,0.0,0.0,2.0,2,82.0,82% (292/355),292.0,355.0,1.0,1.0,0.2,0.2,2.0,2,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,7.0,7.0,0.0,0.0,0.0,0,9.0,9,49.0,49% (26/53),26.0,53.0,64.0,64% (48/75),48.0,75.0,14.0,14% (2/14),2.0,14.0,0.16,0.16,15.0,15,7.0,7,67.0,67% (8/12),8.0,12.0,43.0,43.0,22.0,22,16.0,16,0.0,0.0,0.0,0.0,2.0,2,1.09,1.09,0.09,0.09,0,2.98,62.0,19.0,3.0,2.0,2.0,87.0,512.0,587.0,1.0,1.09,10.0,6.0,15.0,4.0,2.0,35.0,3.0,0.0,7.0,55.0,21.0,38.0,82.0,141.0,172.0,35.0,7.0,20.0,1.76,24.0,9.0,53.0,8.0,15.0,51.0,10.0,10.0,0.0,0.0,2.0,0.2,0.2,-2.75,-24.0,-12.0,-1.0,-2.0,0.0,-5.0,-220.0,-232.0,0.0,-0.8900000000000001,-8.0,-3.0,-12.0,0.0,1.0,-28.0,-3.0,0.0,2.0,-6.0,5.0,15.0,-18.0,-93.0,-97.0,-21.0,-5.0,-6.0,-1.6,-9.0,-2.0,14.0,0.0,-3.0,-8.0,12.0,6.0,0.0,0.0,0.0,0.8900000000000001,-0.11,Norway,,,,
flashscore,lKNcKA23,https://www.flashscore.com/match/football/estonia-YJwM4R15/norway-8rP6JO0H/summary/stats/overall/?mid=lKNcKA23,2025-06-09,,Norway,Estonia,0,2.98,2.98,62.0,62%,19.0,19,3.0,3,2.0,2.0,2.0,2,87.0,87% (512/587),512.0,587.0,1.0,1.0,1.09,1.09,10.0,10,6.0,6.0,15.0,15.0,4.0,4.0,2.0,2.0,35.0,35.0,3.0,3.0,0.0,0,7.0,7,55.0,55% (21/38),21.0,38.0,82.0,82% (141/172),141.0,172.0,35.0,35% (7/20),7.0,20.0,1.76,1.76,24.0,24,9.0,9,53.0,53% (8/15),8.0,15.0,51.0,51.0,10.0,10,10.0,10,0.0,0.0,0.0,0.0,2.0,2,0.2,0.2,0.2,0.2,1,0.23,38.0,7.0,2.0,0.0,2.0,82.0,292.0,355.0,1.0,0.2,2.0,3.0,3.0,4.0,3.0,7.0,0.0,0.0,9.0,49.0,26.0,53.0,64.0,48.0,75.0,14.0,2.0,14.0,0.16,15.0,7.0,67.0,8.0,12.0,43.0,22.0,16.0,0.0,0.0,2.0,1.09,0.09,2.75,24.0,12.0,1.0,2.0,0.0,5.0,220.0,232.0,0.0,0.8900000000000001,8.0,3.0,12.0,0.0,-1.0,28.0,3.0,0.0,-2.0,6.0,-5.0,-15.0,18.0,93.0,97.0,21.0,5.0,6.0,1.6,9.0,2.0,-14.0,0.0,3.0,8.0,-12.0,-6.0,0.0,0.0,0.0,-0.8900000000000001,0.11,Norway,,,,
flashscore,OA9Bk4k4,https://www.flashscore.com/match/football/italy-hlKvieGH/norway-8rP6JO0H/summary/stats/overall/?mid=OA9Bk4k4,2025-06-06,,Italy,Norway,1,1.53,1.53,38.0,38%,8.0,8,4.0,4,2.0,2.0,6.0,6,86.0,86% (305/355),305.0,355.0,2.0,2.0,1.94,1.94,1.0,1,3.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,18.0,18.0,3.0,3.0,0.0,0,10.0,10,64.0,64% (32/50),32.0,50.0,71.0,71% (72/101),72.0,101.0,0.0,0% (0/11),0.0,11.0,1.07,1.07,17.0,17,11.0,11,70.0,70% (7/10),7.0,10.0,34.0,34.0,22.0,22,5.0,5,0.0,0.0,0.0,0.0,1.0,1,0.45,0.45,0.45,0.45,0,0.38,62.0,6.0,1.0,0.0,2.0,90.0,526.0,585.0,0.0,0.45,2.0,3.0,3.0,3.0,0.0,19.0,0.0,2.0,11.0,63.0,22.0,35.0,80.0,135.0,168.0,11.0,2.0,18.0,0.58,23.0,10.0,59.0,10.0,17.0,42.0,16.0,8.0,0.0,0.0,1.0,1.94,-1.06,1.15,-24.0,2.0,3.0,2.0,4.0,-4.0,-221.0,-230.0,2.0,1.49,-1.0,0.0,2.0,0.0,1.0,-1.0,3.0,-2.0,-1.0,1.0,10.0,15.0,-9.0,-63.0,-67.0,-11.0,-2.0,-7.0,0.4900000000000001,-6.0,1.0,11.0,-3.0,-7.0,-8.0,6.0,-3.0,0.0,0.0,0.0,-1.49,1.51,Norway,,,,
flashscore,OA9Bk4k4,https://www.flashscore.com/match/football/italy-hlKvieGH/norway-8rP6JO0H/summary/stats/overall/?mid=OA9Bk4k4,2025-06-06,,Norway,Italy,0,0.38,0.38,62.0,62%,6.0,6,1.0,1,0.0,0.0,2.0,2,90.0,90% (526/585),526.0,585.0,0.0,0.0,0.45,0.45,2.0,2,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,19.0,19.0,0.0,0.0,2.0,2,11.0,11,63.0,63% (22/35),22.0,35.0,80.0,80% (135/168),135.0,168.0,11.0,11% (2/18),2.0,18.0,0.58,0.58,23.0,23,10.0,10,59.0,59% (10/17),10.0,17.0,42.0,42.0,16.0,16,8.0,8,0.0,0.0,0.0,0.0,1.0,1,1.94,1.94,-1.06,-1.06,1,1.53,38.0,8.0,4.0,2.0,6.0,86.0,305.0,355.0,2.0,1.94,1.0,3.0,5.0,3.0,1.0,18.0,3.0,0.0,10.0,64.0,32.0,50.0,71.0,72.0,101.0,0.0,0.0,11.0,1.07,17.0,11.0,70.0,7.0,10.0,34.0,22.0,5.0,0.0,0.0,1.0,0.45,0.45,-1.15,24.0,-2.0,-3.0,-2.0,-4.0,4.0,221.0,230.0,-2.0,-1.49,1.0,0.0,-2.0,0.0,-1.0,1.0,-3.0,2.0,1.0,-1.0,-10.0,-15.0,9.0,63.0,67.0,11.0,2.0,7.0,-0.4900000000000001,6.0,-1.0,-11.0,3.0,7.0,8.0,-6.0,3.0,0.0,0.0,0.0,1.49,-1.51,Norway,,,,
flashscore,AyJId7Ad,https://www.flashscore.com/match/football/israel-rqK1ypob/norway-8rP6JO0H/summary/stats/overall/?mid=AyJId7Ad,2025-03-25,,Israel,Norway,1,0.61,0.61,44.0,44%,10.0,10,6.0,6,0.0,0.0,2.0,2,89.0,89% (416/468),416.0,468.0,1.0,1.0,1.68,1.68,4.0,4,0.0,0.0,6.0,6.0,4.0,4.0,0.0,0.0,18.0,18.0,0.0,0.0,1.0,1,9.0,9,59.0,59% (27/46),27.0,46.0,76.0,76% (74/97),74.0,97.0,0.0,0% (0/1),0.0,1.0,0.34,0.34,4.0,4,7.0,7,63.0,63% (15/24),15.0,24.0,42.0,42.0,29.0,29,3.0,3,3.0,3.0,0.0,0.0,8.0,8,5.13,5.13,1.13,1.13,0,3.96,56.0,23.0,12.0,7.0,7.0,93.0,526.0,568.0,2.0,5.13,5.0,6.0,20.0,3.0,3.0,46.0,2.0,1.0,7.0,67.0,16.0,24.0,85.0,173.0,203.0,45.0,9.0,20.0,2.63,12.0,9.0,64.0,7.0,11.0,33.0,8.0,6.0,0.0,0.0,4.0,1.68,-0.32,-3.35,-12.0,-13.0,-6.0,-7.0,-5.0,-4.0,-110.0,-100.0,-1.0,-3.45,-1.0,-6.0,-14.0,1.0,-3.0,-28.0,-2.0,0.0,2.0,-8.0,11.0,22.0,-9.0,-99.0,-106.0,-45.0,-9.0,-19.0,-2.29,-8.0,-2.0,-1.0,8.0,13.0,9.0,21.0,-3.0,3.0,0.0,4.0,3.45,1.45,Norway,,,,
flashscore,AyJId7Ad,https://www.flashscore.com/match/football/israel-rqK1ypob/norway-8rP6JO0H/summary/stats/overall/?mid=AyJId7Ad,2025-03-25,,Norway,Israel,0,3.96,3.96,56.0,56%,23.0,23,12.0,12,7.0,7.0,7.0,7,93.0,93% (526/568),526.0,568.0,2.0,2.0,5.13,5.13,5.0,5,6.0,6.0,20.0,20.0,3.0,3.0,3.0,3.0,46.0,46.0,2.0,2.0,1.0,1,7.0,7,67.0,67% (16/24),16.0,24.0,85.0,85% (173/203),173.0,203.0,45.0,45% (9/20),9.0,20.0,2.63,2.63,12.0,12,9.0,9,64.0,64% (7/11),7.0,11.0,33.0,33.0,8.0,8,6.0,6,0.0,0.0,0.0,0.0,4.0,4,1.68,1.68,-0.32,-0.32,1,0.61,44.0,10.0,6.0,0.0,2.0,89.0,416.0,468.0,1.0,1.68,4.0,0.0,6.0,4.0,0.0,18.0,0.0,1.0,9.0,59.0,27.0,46.0,76.0,74.0,97.0,0.0,0.0,1.0,0.34,4.0,7.0,63.0,15.0,24.0,42.0,29.0,3.0,3.0,0.0,8.0,5.13,1.13,3.35,12.0,13.0,6.0,7.0,5.0,4.0,110.0,100.0,1.0,3.45,1.0,6.0,14.0,-1.0,3.0,28.0,2.0,0.0,-2.0,8.0,-11.0,-22.0,9.0,99.0,106.0,45.0,9.0,19.0,2.29,8.0,2.0,1.0,-8.0,-13.0,-9.0,-21.0,3.0,-3.0,0.0,-4.0,-3.45,-1.45,Norway,,,,
